DATE,std_RAD,std_TMAX,std_TMIN,std_RAIN,std_VAPO,std_WIND,std_q,std_TAVG,std_RH,std_dewpoint,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,RAD,TMAX,TMIN,RAIN,VAPO,WIND,q,TAVG,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_RAD,rolling_std_RAD,rolling_mean_TMAX,rolling_std_TMAX,rolling_mean_TMIN,rolling_std_TMIN,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_TAVG,rolling_std_TAVG,rolling_mean_RH,rolling_std_RH,rolling_mean_dewpoint,rolling_std_dewpoint,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
68,3.7528594462074523,6.099188753291365,3.929984937527802,2.0153462952195516,2.761300709664814,1.9443079317158931,0.0016950693722294736,4.4488565623813585,0.31464126607797965,12.431139418438514,1360.1650772144078,3.7104866198752864e-05,4.848682173986251e-05,1.4237752781162494,0.2259326633929778,0.28364939908740905,9.913333333333332,8.33,-0.22666666666666657,0.7100000000000001,5.206666666666665,2.9633333333333343,0.0031961970556789207,4.051666666666667,0.6154983399899467,-5.77662807960618,1198.7839521558756,-5.668962191358024e-06,-4.7219872522411365e-06,0.5731427430512173,0.5864565996347848,0.4712016078604824,9.95866666666667,0.6096106832932064,7.902333333333331,0.7227964383960632,-0.41933333333333456,0.6926970014389207,0.7443333333333341,0.5232732921443681,5.339333333333334,0.28766321185857585,2.8826666666666667,0.4378025937692813,0.0032776366477506383,0.00017658674342564118,3.7415000000000007,0.627559180230323,0.6572531900846493,0.03880835631496278,-4.155113839734681,1.379260808044736,971.5040901106819,199.8723833119323,1.7084278549382716e-06,7.667986657218608e-06,9.282997666337693e-07,7.10625132125935e-06,0.4583802023850894,0.2668912693169558,0.5957065983188374,0.036344106965973906,0.512131623733197,0.03419518530911289
69,4.0709173187491725,6.943214665056631,4.003389368620246,1.438649590302712,1.9487366965918405,1.8289529697390365,0.0011962637308464098,5.0722866592911515,0.21868589466582883,6.730093041917169,702.6393031389563,4.4218945564211805e-05,3.977066804145563e-05,1.8166008357119747,0.189602065371634,0.22983484240881238,10.093333333333335,9.506666666666666,0.16666666666666669,0.7166666666666666,6.203333333333332,3.1100000000000008,0.0038080171066699558,4.836666666666667,0.7097605113023943,-0.889038820790073,712.1284641028265,9.112905092592591e-06,1.604402486841023e-05,0.3078420786393985,0.554774915683721,0.5349834606220706,9.918333333333335,0.5828140545853774,8.13133333333333,0.8354139951005646,-0.24033333333333456,0.5668462678346113,0.7940000000000007,0.4905220197420826,5.448666666666667,0.3828425199239642,2.9316666666666666,0.43252702762905887,0.0033447526934780826,0.00023501411042951132,3.9455000000000005,0.617791291818613,0.6606318869878081,0.04196189799048866,-3.840049767976604,1.7250607283284214,957.9556185804558,213.34163351055815,2.368194444444444e-06,8.020838093308802e-06,1.760013430380788e-06,8.365512102468643e-06,0.41942037926838377,0.256344356136266,0.5946150421350129,0.03749158007252713,0.5137978316329264,0.03492838251131277
70,3.7984509849486634,6.139324909534239,4.508970624427932,2.176351476008973,2.6887355486500923,1.7114925931921892,0.0016505240673677349,4.61239864543036,0.2974179910863579,10.187942355575725,1236.1018673844967,3.582928077328038e-05,4.244952545460448e-05,1.9445846748305398,0.25027007376876603,0.31963784352123426,10.973333333333333,8.42,-0.02333333333333328,0.7933333333333333,5.496666666666666,2.5900000000000003,0.003374218274529155,4.198333333333333,0.6616906495786837,-3.980724959768275,1001.2016387042598,-7.410281635802466e-06,-1.1375696562217288e-05,0.961200706100732,0.5977103267968681,0.5247117220276247,10.059000000000001,0.6539227311170868,8.269999999999998,0.742868979691348,-0.1046666666666679,0.402219766720563,0.8246666666666675,0.47861477073470304,5.452,0.3831294143604099,2.9506666666666668,0.41017250210305467,0.0033467989143844074,0.00023519022524764034,4.082666666666666,0.4783053934284174,0.6548578754741069,0.03660241159820364,-3.9856042211439116,1.6620455197686028,991.26583052501,187.49513506139158,1.5923398919753082e-06,8.592784864889623e-06,5.3658946048194944e-08,9.176289910912151e-06,0.5095543908245672,0.27374220248367553,0.5937753519997239,0.037299131416040895,0.5105482475173323,0.03181375905120806
71,3.834357684224923,6.181046297620925,3.7689734569959796,1.6352053546035552,1.898290216780995,1.2347646245989232,0.0011652963383545804,4.659590591753595,0.14122784242760772,4.582673617042152,356.77374353056,4.6950204846383253e-05,4.163077642236959e-05,1.8381022781305039,0.13596406513870923,0.15185529680771978,11.26666666666667,9.753333333333334,-0.4633333333333333,0.63,5.983333333333333,2.1133333333333333,0.0036729665268525375,4.645,0.6819255969351673,-0.9982255259507349,707.1784181069632,5.185262345679012e-06,7.83420612303644e-06,0.5451231852771216,0.5106102105920479,0.4949848570328185,10.330333333333334,0.5059362425064141,8.40333333333333,0.879816198538017,-0.1606666666666679,0.40998283613576947,0.7763333333333342,0.47056165547666384,5.463666666666667,0.3986224737056512,2.892333333333333,0.48496926210347024,0.0033539606875565434,0.00024470089182818816,4.121333333333333,0.5087450063454957,0.6557685935153277,0.03720725026427989,-3.8113187065798244,1.8836547214061499,976.0310155847137,204.78152576646661,4.4887345679012314e-07,6.9803624331593046e-06,1.8780631116868222e-07,9.28998241900729e-06,0.4975794995924555,0.26876687744145883,0.5849446303845787,0.04549873039714166,0.5077874346908416,0.031850274593724345
72,4.177850737114623,5.538049160647378,4.137693288189259,1.0108833055656148,2.4880034002268223,1.4135672653938702,0.0015273013717651948,4.36877011284075,0.247916458024467,10.00033064895984,1054.4227651649244,3.1824990947371136e-05,3.2063215670370785e-05,1.8289716615185603,0.16729375548123987,0.22510660943231564,11.373333333333335,8.803333333333335,-0.6466666666666667,0.3466666666666667,5.586666666666665,2.6900000000000004,0.0034294662389999183,4.078333333333333,0.6579413545356853,-3.5207987147425786,935.0820686792615,-6.578317901234569e-06,-6.385414579735178e-06,0.5888038917848596,0.539825754683055,0.49094630398074124,10.447333333333335,0.5998678866896526,8.51833333333333,0.8453755831245783,-0.26166666666666794,0.39049588606929037,0.7076666666666677,0.4789186636786598,5.483333333333333,0.3994347858513965,2.912,0.47077084147723547,0.003366033390903858,0.0002451995428567136,4.128333333333333,0.5074974913274948,0.6579133894659884,0.03658567018675538,-3.676158799426523,1.8471968863525001,961.1265708076546,201.4365116031005,8.126157407407345e-08,7.2673507598207045e-06,3.165877816843492e-07,9.177142291075288e-06,0.5062189907063717,0.2703234415500655,0.5733761274210362,0.039929157356967976,0.5043681732606778,0.03161503885943108
73,4.0811594025430455,5.303511090311538,3.6691334440007846,1.4650291276379408,2.2298420128562584,2.0230311842415563,0.0013688248033521763,3.8298599956404273,0.20201719169891916,8.75329772849144,937.7441780394554,3.4629243036711555e-05,2.715249810293525e-05,1.9382197976325708,0.20296733900293437,0.2071507687066362,11.5,9.703333333333331,0.1766666666666667,0.63,5.976666666666666,2.69,0.0036688740850398882,4.9399999999999995,0.6688165791120098,-2.0057056524510957,853.4786959217745,1.0002912808641965e-05,6.278096687638784e-06,1.4227539396347035,0.5477908340339941,0.5014698413591843,10.625666666666667,0.6231442573209892,8.73633333333333,0.8413546543051857,-0.19133333333333458,0.40066980956430887,0.578000000000001,0.21504636307458264,5.563666666666667,0.41078200039906265,2.896,0.47580419253052914,0.003415347314746279,0.00025216521514750826,4.272499999999999,0.5133815814266667,0.6586900346364906,0.03674175645935099,-3.3649445570824974,1.8394633798578364,941.0010894010557,201.09850260444176,1.6736014660493811e-06,7.545360666031196e-06,1.2931805997614938e-06,9.24666974747461e-06,0.5831393694075114,0.39676963120279857,0.5685608602334471,0.03980855735768512,0.5018923874107594,0.03066822895973314
74,3.99807999896962,6.508110766353508,2.9446542251590637,0.48806443893375817,2.0857039386116694,1.9806100302568457,0.0012803433010771855,4.142948933075203,0.26365380303479685,6.67154558724273,732.4332298319935,3.932398317514243e-05,2.8779288583453985e-05,1.7823369749216718,0.23900743650416353,0.3070646027465874,11.653333333333336,8.803333333333335,0.2066666666666668,0.22,6.3133333333333335,2.716666666666667,0.003875542396578667,4.505000000000001,0.7426552565146566,-0.6674602037989888,640.0811533035869,-5.049826388888887e-06,5.419553550867669e-06,0.6727144565260054,0.5953262923863055,0.5847137935022061,10.811333333333334,0.6252924254170845,8.889666666666667,0.665844771143598,-0.1813333333333346,0.4100713578372937,0.5140000000000009,0.2170213620935473,5.636,0.4746533497923934,2.8770000000000002,0.4791129921628702,0.0034597503084135214,0.00029137368228064614,4.354166666666666,0.4735395025695577,0.6648788438490016,0.0451286497344502,-3.1632076216683735,2.0237346456926386,925.7654754116622,218.61326502649464,9.480516975308625e-07,7.83191027765218e-06,1.1643991292458263e-06,9.171548953467573e-06,0.6402665431938773,0.3590407211891528,0.5623482999219618,0.02726679767944585,0.5064941175500849,0.039098090873136905
75,3.822211251432175,6.10571241854143,3.36600482853889,1.337195555639858,2.2869344034137145,2.17517075561712,0.00140387189629739,4.093343699676117,0.2666859956338672,7.764044092658383,1046.5020706979785,4.8269553618258755e-05,4.0494848966514556e-05,1.6265908001002258,0.2471965976200806,0.3003838699982317,10.696666666666665,9.560000000000004,1.6633333333333333,0.4533333333333333,6.160000000000001,3.1366666666666676,0.003781416234887738,5.611666666666667,0.6887552386534203,-1.3719168034947524,856.4776790671518,1.2847067901234568e-05,-2.468311518216956e-06,0.3559300142604001,0.624205104419589,0.5633851082198422,10.817333333333334,0.6237160639225924,9.084333333333333,0.5197768989589369,0.08533333333333207,0.626225613112816,0.5343333333333342,0.19825192851645637,5.726000000000001,0.4807242478481206,2.919,0.48189709981988266,0.003514998272884284,0.00029510040183718355,4.584833333333333,0.467456639568356,0.6658459259965006,0.04556836948553342,-2.8969643814157253,2.070976628203129,920.3638262997138,219.6971765958305,2.6777623456790105e-06,8.396941149943554e-06,1.4487915433012586e-06,8.990716136794681e-06,0.5948990361307774,0.36389585937901603,0.5676625169753785,0.03359764325375419,0.5103598285220039,0.04283381268343898
76,4.0129517327268465,5.8299464716298175,3.509823652117798,1.3253496610849271,2.6728111680831264,1.5955973910992582,0.0016407486272368163,3.9336380896937704,0.3059679937953588,10.563034635034525,1347.1557903833987,5.623924496271569e-05,4.3454665132781434e-05,1.5867346168594685,0.23956625029506717,0.3177185540260329,12.136666666666665,9.600000000000001,0.6899999999999998,0.5999999999999999,5.843333333333333,2.5600000000000005,0.003587025248786906,5.145,0.6716072114859487,-3.191396589795141,1016.9832459280406,-5.41743827160494e-06,-5.097599874578503e-06,0.5255559367759465,0.5809404639522888,0.529816771480404,10.988333333333333,0.7300536932731441,9.140333333333333,0.5440689181108694,0.16999999999999874,0.6467697512338645,0.5383333333333342,0.1992284500482857,5.827,0.36435110593364245,2.8476666666666666,0.4763831065408701,0.0035769987663459174,0.00022366285506115747,4.655166666666666,0.4955875986152509,0.6749184079955866,0.0344473472570208,-2.567599552604214,1.6575770309735158,888.5133962566449,170.38021370257346,8.16485339506171e-07,7.851730673756115e-06,1.6258660652603006e-06,8.82461025112443e-06,0.6227679284441899,0.34443144672236436,0.5708358858500402,0.03315653356322544,0.5193509387896708,0.03514889432467586
77,4.1821528306424405,6.250715821076981,3.963830725824263,1.7989428568742398,3.045826237864591,1.2307366264470077,0.001869729997485098,3.964517915062382,0.3302068850971495,12.286089316724821,1471.0968805048867,5.393891557806924e-05,5.7551668332010704e-05,1.457288745555351,0.3342533121731226,0.3566310736304337,11.616666666666664,8.66,1.3333333333333335,0.9633333333333334,5.546666666666667,2.633333333333334,0.003404911588124024,4.996666666666668,0.6324248095513526,-4.880991238657024,1196.9013516143086,-1.721971450617285e-06,-4.775646198289333e-06,0.5093405562697831,0.6727826011598389,0.5332764254235174,11.122333333333334,0.7075449643261127,9.113999999999999,0.5618219919309807,0.2876666666666654,0.7438273561805004,0.6063333333333342,0.21771229174143783,5.831666666666667,0.3599699918906228,2.720333333333333,0.299033215876648,0.0035798634756147715,0.00022097343691681164,4.700833333333334,0.5047516502152899,0.6731075547659271,0.036297934071810235,-2.728288658905485,1.805007928465258,911.8296667584048,195.86632715305666,5.301350308641958e-07,7.89067814257092e-06,7.512252446747237e-08,8.398923095083826e-06,0.6462407508320166,0.32554926393002726,0.5810423103342495,0.04624284857997103,0.5229489891508892,0.034475496435521835
78,3.8021303768149317,6.053581631952495,3.2873512378386858,2.758477007752439,2.4402374107225007,2.1712356776306185,0.0014979794418646885,3.8301375984406234,0.25413150996978173,8.98110314686205,1034.0809393197253,4.313079825880609e-05,5.798608780347348e-05,1.548333815461789,0.2493258879220412,0.27831691053713914,11.336666666666668,11.636666666666667,1.8766666666666667,0.7666666666666668,6.180000000000001,3.143333333333334,0.003793693560325684,6.756666666666666,0.622557913410611,-1.7448443253990875,1042.871272010456,2.043148148148148e-05,1.0195199749157005e-05,0.2591524908877735,0.5584175297343305,0.47853725850037937,11.264666666666667,0.5663968856718725,9.444666666666667,0.912662906141651,0.4979999999999987,0.869066762128803,0.6120000000000008,0.22141631643848086,5.929,0.29854813289372345,2.738333333333333,0.3199700989116482,0.003639613126079448,0.00018326862932137696,4.971333333333333,0.7721757779798337,0.6738135121079936,0.035101948374684645,-2.3251102834847757,1.4671114517097559,896.2383987438627,175.64826817879927,3.140179398148146e-06,9.71754817117435e-06,1.5668412246072866e-06,8.76881238908421e-06,0.6148417256156723,0.34776683178503653,0.5782384033442041,0.04672562540760629,0.5236825542148789,0.0333104385744648
79,4.295124207054202,6.704745274460641,3.019012550753838,3.188384089699401,2.697007707573829,1.6048812037533868,0.0016556020667267918,4.026569801681835,0.3338124301415725,10.0954757116564,1281.3527366724895,3.685911809951546e-05,3.575511478261834e-05,1.9200854603764956,0.32160346003241463,0.38283268799558745,12.253333333333336,9.686666666666664,1.6066666666666667,1.3800000000000001,6.416666666666667,2.876666666666668,0.003938975244674727,5.6466666666666665,0.7162544376259222,-1.6026436156353705,882.7591721293446,-1.2885763888888889e-05,3.8097851694218248e-06,0.24502002853543264,0.6382468034130108,0.5966914991388499,11.480666666666668,0.47447384764473444,9.462666666666667,0.9157912318028186,0.6419999999999987,0.9255324793708619,0.6783333333333341,0.3293249736530852,5.950333333333335,0.3266305724579455,2.715,0.29757974343644894,0.003652708939879926,0.00020050749180244954,5.052333333333333,0.7985145158973389,0.6744629047403463,0.03589204386786982,-2.3964707629693054,1.4055634601866123,913.3014695465145,163.6542984777968,9.403124999999981e-07,1.0659580690389991e-05,3.4341725470844605e-07,7.245710804918122e-06,0.6085595206052756,0.3544323422347412,0.586585592117133,0.04944500182481392,0.5298533580665568,0.040562811668019845
80,4.025529164901338,7.623725821558568,3.804578306718633,2.4159931681413647,2.723638539996033,2.336715938943017,0.0016719498365433336,5.396476340775684,0.2709688884601183,9.978777052678486,1261.4867698609726,5.3393170708011524e-05,4.757250093322049e-05,1.5605274034161163,0.1954386321666104,0.2743771619633078,13.016666666666664,10.986666666666666,1.2033333333333334,0.9566666666666668,6.08,2.990000000000001,0.003732306933135949,6.094999999999999,0.6488521939170637,-2.3836503082012617,1038.3167676081237,5.20461033950617e-06,-5.419553550867671e-06,0.26108115436236945,0.5453145880593389,0.49647468786580756,11.685,0.64209004791358,9.719333333333333,0.9501290360709937,0.7646666666666653,0.9086894646741984,0.6946666666666675,0.3395538103503731,6.0086666666666675,0.28619340779737545,2.755,0.30568381146634455,0.003688517805740605,0.0001756844802861635,5.242,0.7983825470023882,0.6731790591741843,0.036621858575475966,-2.2367632978126037,1.291670581724105,917.0129824369008,166.26925834135423,2.2018016975308618e-06,1.0301985828754162e-05,9.390315558434079e-07,6.366837393097167e-06,0.5385475654314393,0.34608432460322086,0.5813460182433801,0.05089016337997124,0.5270296546503751,0.041920614667786335
81,3.3372919023332837,7.110914389041389,4.002046890073232,1.3295967757959164,2.282086663610715,1.8638731149157517,0.0014008960323373943,5.223408023437413,0.19670998247195515,7.726484935465104,867.033568322611,4.856657167491103e-05,4.6905143807736965e-05,2.2006652559938287,0.1407390355534593,0.178045459042365,12.98,12.979999999999995,1.5499999999999998,0.51,6.236666666666666,2.8666666666666676,0.0038284793157332023,7.265000000000001,0.6020384116571816,-1.1953870191145894,1045.969711266135,1.358229166666666e-05,2.521970464265156e-06,0.16859609207293144,0.4820223511480877,0.4224835829624824,11.856333333333335,0.7392930390115281,10.041999999999998,1.4029476904796665,0.9659999999999986,0.8256218008414605,0.6826666666666675,0.3441819788540672,6.034000000000001,0.29478512785577676,2.8303333333333334,0.206818641851461,0.0037040690846286708,0.00018095864744760014,5.5040000000000004,0.9880627635385082,0.6651903406463857,0.04270927338655773,-2.2564794471289895,1.2720201562558795,950.8921117528178,152.72725723226395,3.0415046296296265e-06,1.0897205108036054e-05,4.078079899662794e-07,5.934548976755246e-06,0.5008948561110202,0.36524159832099934,0.5784872322989841,0.05586510374700524,0.5197795272433414,0.052908106902400796
82,4.50933769380622,7.66288337436995,3.7958174198790795,1.963271958137536,2.4115240566625227,1.3591283548868631,0.0014803532822542202,5.134855256552722,0.30833146717912757,7.3074908561390295,810.6724902888118,6.097385873997907e-05,3.6306177200984715e-05,2.622016260408216,0.3032657676295327,0.3683561477393242,12.203333333333335,9.34333333333333,2.273333333333333,0.9066666666666666,6.880000000000001,2.8366666666666673,0.004223399950653836,5.808333333333334,0.7443459033610581,0.35146681905503907,673.3346792210137,-1.6910146604938278e-05,1.0356176587301587e-05,0.48312434373839225,0.677413964429842,0.6314142429759987,11.939333333333334,0.7255050178077581,10.095999999999998,1.3596993131653157,1.2579999999999987,0.6984625090462732,0.7386666666666675,0.32864555562880843,6.163333333333333,0.3544043864511447,2.8449999999999998,0.200876167247138,0.0037834624557940627,0.0002175568994548234,5.677000000000001,0.8529175781174428,0.673830795528923,0.049309925755528235,-1.869252893749228,1.4246151130007658,924.7173728069931,176.3416939473696,2.0083217592592553e-06,1.2308959905169841e-05,2.081967106669956e-06,6.162286024268793e-06,0.4903269013063736,0.3639419676215266,0.5922460532736629,0.061902185639463925,0.5338263211428672,0.062228290090606
83,4.734199370343513,6.753669926141222,3.708990320208762,1.5348218661849784,2.991359203615887,1.4469190414959914,0.00183629452222954,4.6122475634127555,0.2840494021421761,11.662097532603184,1433.0446989216514,4.996725180279185e-05,4.78762906399162e-05,1.738261723035128,0.21051657586690212,0.27214542905900274,12.566666666666665,12.803333333333335,1.9166666666666663,0.6866666666666668,6.093333333333333,2.643333333333334,0.0037404918167612475,7.36,0.5949478556240044,-3.1482615714386855,1278.9865003196724,1.8012982253086427e-05,-1.2663511267373956e-05,0.5081869011325356,0.5144324757970618,0.44173340824599217,12.046000000000001,0.7321181851566559,10.405999999999999,1.5935113801032383,1.4319999999999986,0.6103231283407666,0.7443333333333342,0.3270483408977195,6.174999999999999,0.3494625503170318,2.840333333333333,0.20536898439902096,0.0037906242289661987,0.00021452327293084757,5.919000000000001,0.9574790717501361,0.6664439231801225,0.05531218070886764,-1.983508485647987,1.4814577813445888,967.2681532467828,206.07267156190204,2.809328703703702e-06,1.3120865468359202e-05,1.8780631116868187e-07,7.495977434086907e-06,0.3988701974561568,0.16307439105534416,0.5889102174499696,0.0653659218027572,0.527852677831548,0.06825488136075476
84,3.6681042114077296,6.093746559091278,3.9092228113150247,2.8583191749255588,2.7606450187483773,2.012192719455541,0.001694666865691084,4.371072621459059,0.3165347876037678,9.047341015990236,1254.0528235963857,4.892810726379793e-05,5.931977467840634e-05,1.8200217707662854,0.2281922162721889,0.3367835851731306,13.313333333333333,13.506666666666668,2.873333333333333,1.5033333333333334,6.643333333333334,3.106666666666667,0.004078118266304795,8.190000000000001,0.6365800677605098,-0.8065965671189309,1101.5492784841997,9.635300925925922e-06,8.85372609795213e-06,0.2782062361061818,0.5231041496255041,0.4810824478737584,12.212,0.8165210754577662,10.876333333333331,1.7539468367578446,1.6986666666666654,0.5978979639609486,0.8726666666666674,0.3494609605706526,6.208,0.3783629454882294,2.879333333333333,0.2160292618496565,0.0038108818159388116,0.0002322642507709516,6.2875000000000005,1.0567780201871222,0.6558364043047078,0.048868785740669315,-1.9974221219799813,1.468319413941445,1013.414965764844,173.80650745053066,4.277841435185182e-06,1.2964379735486006e-05,5.312235658771281e-07,7.833366891372183e-06,0.35941937541417446,0.13471977208178548,0.5816880031738895,0.06849331058379257,0.5174895432687032,0.06650721082162836
85,4.871362480230054,6.145642321208571,3.60275118374195,3.5193455504465994,3.01992616184378,1.6896609195304557,0.0018538308143763447,3.5945824498132946,0.2965005461955763,11.523764958469203,1197.481155547481,4.7115947972295706e-05,4.843251751262632e-05,1.5013453690152803,0.37179569967906206,0.363636043731586,13.950000000000001,12.493333333333332,3.413333333333334,1.2199999999999998,6.806666666666667,2.356666666666667,0.004178383090714697,7.953333333333335,0.6148961341946512,-1.3710705742955553,1139.4855253747153,-2.7474151234567884e-06,2.6292883563615447e-06,-0.708252114341357,0.6166641811511788,0.4872501409469361,12.537333333333333,0.793469954000325,11.169666666666666,1.7546280601967015,1.8736666666666655,0.8062203387213123,0.9493333333333339,0.330845531074698,6.272666666666667,0.42199350530373037,2.801333333333333,0.25080709226587505,0.0038505785015215074,0.0002590475798656884,6.521666666666668,1.1460525379549937,0.6484504938588309,0.048922118729180376,-1.9973374990600614,1.4683594927082975,1041.7157503956005,168.36912102299712,2.7183931327160467e-06,1.2755304233230817e-05,1.040983553334978e-06,7.782179389047504e-06,0.2530011625539987,0.36362474964964636,0.5809339108470484,0.068013025654191,0.5098760465414126,0.06501046673667378
86,4.677779461417049,5.40076197263474,3.4884522141738894,2.492462199531209,2.8159255639326113,1.7498144400800457,0.0017286017278717832,3.632970428992098,0.2330875449938828,9.014248433360633,1071.75031194696,4.458038471167399e-05,5.7150621362780016e-05,1.3360188817766738,0.2127979533887493,0.18476581702630504,13.21,14.873333333333333,3.0966666666666662,1.0066666666666666,7.023333333333332,3.2233333333333345,0.004311387449625792,8.985000000000001,0.6064396978950594,0.011304815742965513,1102.7016769702072,1.197640817901234e-05,3.4878314931326607e-06,0.7202056759726232,0.4865977109049788,0.4165581682096263,12.644666666666668,0.8057497084036933,11.697,2.0050205195834354,2.114333333333332,0.7721095841113161,0.9900000000000005,0.30729002667484556,6.390666666666666,0.4524795882443645,2.867666666666666,0.2670786169919259,0.003923014721605396,0.00027776195794520917,6.905666666666669,1.2701341914134614,0.6419337424997419,0.04982676236728591,-1.677067358506251,1.5270834076684197,1050.2875934998171,169.1502519942295,4.4577777777777745e-06,1.2708459891232698e-05,1.8995266901060945e-06,7.498108943459694e-06,0.27246613647366635,0.3844493504178751,0.5714996355423174,0.07426768999822435,0.4985501862143348,0.07076179905668685
87,4.329211125080092,5.5839260278998575,3.436477747686551,4.408690477243547,3.1931967911681296,1.658915308266218,0.0019601958096289924,3.8460892213845708,0.2829715285380407,12.068276786979771,1484.1709771973506,3.4942777188877496e-05,6.873370168234567e-05,1.6979434280704124,0.21281007611480066,0.263182096550547,13.400000000000004,14.633333333333333,3.5400000000000005,1.9,6.206666666666667,3.080000000000001,0.0038100633275762806,9.086666666666668,0.5429434037575687,-3.1696334954351055,1492.0701268481687,1.1802276234567893e-06,-1.3146441781807725e-05,0.14643422098064518,0.5071596610949157,0.3996233372600086,12.822999999999999,0.7482431274511133,12.294333333333332,1.8859591985950923,2.3349999999999986,0.8367267943570759,1.0836666666666672,0.42025110071756033,6.456666666666666,0.35286131994187686,2.912333333333333,0.26081093857239024,0.003963529895550622,0.00021660966296948632,7.314666666666669,1.245384268131182,0.6329856019203636,0.05892776311557111,-1.5059315841840593,1.185917578013072,1079.8044710232032,216.65897982860037,4.747997685185183e-06,1.2584184667913382e-05,1.0624471317542553e-06,8.697451426517378e-06,0.2361755029447526,0.376654303555267,0.554937341535825,0.06731312019963002,0.4851848773979839,0.07590885236658272
88,5.2187328360238086,5.946539610002891,3.4210386941872546,4.232631854271418,2.6655507722683187,2.1260534913957043,0.0016362917151254814,3.8919756085991897,0.2655954191593092,8.523578463053905,1059.3595069206456,5.020097647215712e-05,6.137344857850946e-05,1.6032901543870794,0.26871302888765297,0.3087849718964991,13.7,13.206666666666669,3.1833333333333345,1.6999999999999997,7.163333333333332,2.9300000000000006,0.004397328727691422,8.195,0.6633327138234131,0.5388758182800463,940.9137204265088,-1.0351176697530864e-05,1.54001175158319e-05,0.588859514086463,0.553263179296602,0.5094109771103397,13.059333333333331,0.5812073427862808,12.451333333333334,1.8904707102128957,2.4656666666666656,0.8589313630434973,1.1770000000000005,0.4449426374458667,6.554999999999998,0.40093486432600506,2.891,0.24823848549129354,0.0040238934122871954,0.000246120390437464,7.4585000000000035,1.2567851525830036,0.6370630819616439,0.0595336351901392,-1.277559569816146,1.3441323001333554,1069.6087158648083,220.94671731810706,1.6697318672839483e-06,1.2076200342453675e-05,1.5829389084217447e-06,9.429642721084152e-06,0.2691462052646215,0.3929664358166183,0.5544219064920521,0.06730324388380902,0.48827224925897994,0.07623558459632393
89,4.912330252105117,7.379222150079904,3.2698711704384267,2.5495210278137277,3.4144402614265443,1.861577627811372,0.0020960097138981604,4.342136835574228,0.38642486336141796,12.471523654376643,1494.1160316944047,4.9154184001744794e-05,6.302657746810253e-05,1.71930634923523,0.3628003245858987,0.477159269083285,13.426666666666666,12.446666666666662,3.9366666666666674,1.2166666666666666,6.243333333333333,3.0733333333333346,0.0038325717575458506,8.191666666666666,0.5877448936876914,-3.337103678838117,1401.5234451326896,-3.869598765432187e-08,-1.4809869109301755e-05,0.8537684841270621,0.6452553296285931,0.5116081566203303,13.176666666666666,0.5150883898737811,12.727333333333334,1.6248006905311887,2.6986666666666657,0.9142658121731607,1.1606666666666672,0.4396289119779471,6.537666666666665,0.4111953367175809,2.9106666666666667,0.2546835363813344,0.004013253063574308,0.0002524189483723871,7.713000000000004,1.096594278822243,0.6242121275678207,0.05416828311939929,-1.451005576136421,1.4942642891117741,1121.4851431651427,232.78508578113608,2.954438657407405e-06,1.0990213252715017e-05,-2.790265194506132e-07,1.0694544894558519e-05,0.3300210508237845,0.4338390952909683,0.5551227591136104,0.06830220852657727,0.4797639150071279,0.06697652369727176
90,5.110243262986269,7.529211312515127,3.8760404609823684,4.377980429796159,3.071665091897489,2.110226876727801,0.0018855915984803727,4.290344679773918,0.32998028226377396,11.225296226386103,1377.8652786910154,5.905324832931395e-05,6.235477960997466e-05,1.4323433254755822,0.44801139212409147,0.44016458048019624,14.87,11.183333333333337,3.6099999999999994,1.646666666666667,6.726666666666665,2.8933333333333335,0.004129273788962908,7.3966666666666665,0.6615797802402553,-1.4480855057359243,1077.2651614312022,-9.228993055555554e-06,7.780547176988234e-06,0.03868687930538398,0.709730479752945,0.5924584896135083,13.362,0.7368203292057802,12.747000000000002,1.6024267476179652,2.9393333333333325,0.7844488511050336,1.2296666666666671,0.45782483576900196,6.602333333333331,0.38096061168358936,2.901,0.25316783092897627,0.004052949749157003,0.00023385887043392723,7.84316666666667,0.9507529342449088,0.6254848862001399,0.0549553713036737,-1.3574490958898873,1.4582366090603363,1125.3799825474507,231.5615578853937,1.5110783179012325e-06,1.1593115442989302e-05,1.0409835533349772e-06,1.0803636520483865e-05,0.30778162331808595,0.44336142946539214,0.5715643482829711,0.08372628269426025,0.489362295181898,0.07591824603957228
