DATE,RAD,TMAX,TMIN,RAIN,VAPO,WIND,q,TAVG,RH,lcl,tendt,tendq,bowen,R2,R1
1979133,9.9,14.7,10.9,6.8,12.7,2.4,0.07796101653096471,1.8999999999999995,19.518896968762984,-7414.039223000348,7.545717592592585e-06,-0.00012878147051566775,-0.05859319327833395,0.7796486096479054,8.184099096875634
1979134,10.0,14.6,8.8,9.7,12.4,2.4,0.07611941771527264,2.8999999999999995,17.704361619509175,-7157.237314516636,1.1608796296296294e-05,-4.8293051443375e-05,-0.24038233139829537,0.681656849591903,8.022378398425678
1979135,13.3,19.3,8.4,0.8,11.9,3.7,0.07305008635578583,5.45,14.139973345400458,-6594.83679456826,2.9602430555555563e-05,-8.048841907229239e-05,-0.36778496703938873,0.49240741521360737,5.6868347813104485
1979136,10.0,15.6,8.5,0.1,13.7,1.2,0.08409967924993832,3.55,18.838269659067812,-7488.235795073287,-2.2056712962962963e-05,0.0002897583086602518,-0.07612107160945973,0.626334462121807,8.380586413548977
1979137,21.9,21.5,12.5,2.9,14.5,2.4,0.08901060942511718,4.5,18.741941346697562,-7596.315817744747,1.1028356481481482e-05,0.00012878147051566702,0.0856362055606425,0.5650670937788261,6.158203476601928
1979138,22.6,26.8,8.5,0.0,13.5,2.9,0.0828719467061436,9.15,12.554979049319781,-6546.166608259059,5.3980902777777774e-05,-0.0001609768381445837,-0.3353333523006213,0.3147575625616606,4.129232235496761
1979139,24.1,27.3,8.0,0.0,14.0,2.9,0.0859412780656304,9.65,12.626591615056643,-6624.9160231342785,5.804398148148147e-06,8.048841907229202e-05,0.07211469941948828,0.2954405492674687,4.170453352688326
1979140,25.4,28.2,9.0,1.4,15.5,2.4,0.0951492721440908,9.6,14.169763136210875,-7093.5884739562425,-5.80439814814823e-07,0.00024146525721687644,-0.002403823313982973,0.2999425772517634,4.425315737961485
1979141,26.8,28.4,10.2,0.0,15.3,2.9,0.09392153960029609,9.1,14.451692914480619,-7112.828135806112,-5.804398148148147e-06,-3.219536762891666e-05,0.18028674854872154,0.32135377290443784,4.313479279783051
1979142,21.0,27.8,10.4,0.0,15.0,2.9,0.09207994078460399,8.7,14.531251217564604,-7084.789880590954,-4.643518518518522e-06,-4.829305144337572e-05,0.09615293255931678,0.3372750011230776,4.37197940219987
1979143,19.4,25.7,11.0,0.0,15.9,4.4,0.09760473723168024,7.35,17.004403602038096,-7577.259636263355,-1.5671874999999993e-05,0.0001448791543301261,-0.10817204912923208,0.3972507062296807,5.281919284782324
1979144,20.1,23.4,12.0,0.0,16.5,3.7,0.1012879348630644,5.699999999999999,19.871155432607654,-8028.715988632535,-1.915451388888889e-05,9.658610288675036e-05,-0.19831542340359296,0.48710050142233824,6.323365517173512
1979145,28.3,26.8,9.7,0.0,16.2,2.9,0.09944633604737231,8.55,15.985396161120761,-7474.480045610663,3.308506944444446e-05,-4.8293051443375364e-05,-0.6850896444851369,0.3412864229408861,5.048595119301189
1979146,26.0,29.1,11.0,0.0,16.1,1.9,0.09883246977547497,9.05,15.342455346210835,-7363.427077093161,5.804398148148147e-06,-1.6097683814457968e-05,-0.3605734970974512,0.32545325106857315,4.382196105471998
1979147,26.1,28.8,10.9,0.0,17.9,1.9,0.10988206266962743,8.95,17.387792464078537,-7916.791906432411,-1.160879629629646e-06,0.00028975830866025104,-0.0040063721899716315,0.3289687071747078,5.019524894841261
1979148,20.9,29.2,11.6,0.0,16.6,2.4,0.10190180113496176,8.8,16.14633184579386,-7554.321854208354,-1.7413194444444278e-06,-0.00020926988958795906,0.008320926856094733,0.3367008131543371,4.508432805412726
1979149,26.1,24.4,13.1,1.0,12.0,3.7,0.0736639526276832,5.6499999999999995,14.069897555110922,-6597.99165843211,-3.6567708333333344e-05,-0.0007404934554650877,0.04938289199377997,0.49298873713731367,4.201242365374079
1979150,18.6,23.3,11.9,20.2,17.4,1.2,0.10681273131014063,5.7,21.084653702690265,-8303.699985158062,5.80439814814823e-07,0.0008692749259807547,0.0006677286983286041,0.4868320207310117,6.750186454730905
1979151,24.5,27.2,11.5,0.2,18.3,1.9,0.11233752775721687,7.85,19.22170401491585,-8218.025593701032,2.4958912037037026e-05,0.0001448791543301257,0.17227400416877744,0.3758356152503015,5.654276985670827
1979152,23.0,29.1,12.8,0.0,16.6,1.2,0.10190180113496176,8.15,16.881671482472836,-7660.112602988127,3.4826388888888966e-06,-0.00027366062484579273,-0.012726123426968557,0.3664829064676765,4.536810796233154
1979153,25.4,29.6,12.7,0.0,15.7,1.2,0.09637700468788553,8.450000000000001,15.545527017037704,-7338.981536924589,3.4826388888888966e-06,-0.0001448791543301257,-0.024038233139829474,0.3537187204491409,4.142211717162139
1979154,27.9,26.6,13.1,0.0,17.4,1.9,0.10681273131014063,6.750000000000001,19.597775489070717,-8130.6427964737595,-1.9734953703703705e-05,0.00027366062484579273,-0.07211469941948834,0.43253805822115804,5.539209156276911
1979155,29.3,27.4,10.9,0.0,13.9,2.4,0.08532741179373303,8.25,13.78474707180178,-6813.525204725134,1.741319444444443e-05,-0.0005634189335060449,-0.030906299751209208,0.3569594416886373,4.118128956690237
1979156,24.8,24.9,13.0,0.0,16.1,2.4,0.09883246977547497,5.949999999999999,19.001853766402725,-7865.076828245678,-2.670023148148149e-05,0.00035414904391808586,-0.07539264030219213,0.4753397970728499,5.622232675287587
1979157,28.8,27.8,8.2,0.0,12.2,1.9,0.07489168517147791,9.8,10.76157087450155,-6027.555924837588,4.4693865740740755e-05,-0.0006278096687638789,-0.07119015199103321,0.29084169342450467,3.486797936255935
1979158,28.0,30.1,8.1,0.0,15.3,1.9,0.09392153960029609,11.0,12.706090397511895,-6809.185166568776,1.3930555555555546e-05,0.0004990281982482116,0.0279153675172212,0.252816567279847,3.9034310136280856
1979159,20.3,27.7,12.1,0.0,18.4,2.9,0.11295139402911422,7.8,19.406796980297496,-8256.084120103234,-3.7148148148148145e-05,0.0004990281982482105,-0.07444098004592341,0.37972832632121034,5.525012947562685
1979160,16.3,28.8,13.5,0.2,19.2,1.2,0.11786232420429311,7.65,20.57481647792729,-8518.590311245132,-1.741319444444438e-06,0.00012878147051566775,-0.01352150614115395,0.39035868773897064,5.438014837349723
1979161,22.1,28.7,15.2,2.6,19.5,1.9,0.11970392301998521,6.75,22.284654174292932,-8759.808056703809,-1.044791666666667e-05,4.829305144337572e-05,-0.21634409825846265,0.43829261179818185,5.570232138716121
1979162,28.8,30.4,12.8,0.0,17.8,1.9,0.10926819639773008,8.799999999999999,17.45672034547891,-7911.997799628925,2.3798032407407393e-05,-0.0002736606248457935,-0.08696184341761799,0.3400314882527442,4.5487646614940935
1979163,24.6,30.0,12.0,0.0,17.7,2.4,0.10865433012583271,9.0,17.11132306798904,-7849.335267075104,2.3217592592592714e-06,-1.6097683814458696e-05,-0.14422939883897473,0.33011762228398417,4.6244330735669426
1979164,19.1,29.5,12.7,0.0,18.7,2.4,0.1147929928448063,8.4,18.966106284117764,-8244.7293834819,-6.965277777777773e-06,0.00016097683814458405,-0.04326881965169294,0.3557659331764762,5.065696927233687
1979165,17.6,27.1,13.5,8.7,21.7,2.9,0.13320898100172712,6.800000000000001,25.098000130535056,-9405.352909233196,-1.857407407407407e-05,0.0004829305144337532,-0.038461173023726994,0.43109736396743575,6.91175880626315
1979166,16.9,28.8,14.6,2.3,21.7,2.9,0.13320898100172712,7.1000000000000005,24.58176487824081,-9353.013166624612,3.4826388888888865e-06,0.0,,0.4192293647210415,6.257316928103369
1979167,24.1,30.7,16.5,3.3,20.4,2.4,0.1252287194670614,7.1,22.89830735623841,-8967.63449554803,-1.031068234906511e-20,-0.0002092698895879605,4.926978443657713e-17,0.4244315993666055,5.2242940913970655
1979168,13.6,29.0,15.0,2.1,21.5,2.4,0.1319812484579324,7.0,24.48970597699397,-9311.106670782538,-1.1608796296296255e-06,0.00017707452195904382,-0.006555881765407952,0.42522426242990546,6.119915296102204
1979169,15.4,22.5,16.5,0.0,19.5,2.4,0.11970392301998521,3.0,29.01219796142438,-9396.345018145224,-4.643518518518518e-05,-0.0003219536762891685,0.1442293988389764,0.6884741736692779,8.069763806055036
1979170,10.6,19.4,15.5,17.5,18.0,2.4,0.1104959289415248,1.9499999999999993,28.573499414633503,-9110.38652504813,-1.218923611111112e-05,-0.00024146525721687682,0.05048028959364168,0.7815788882508762,8.925839593403564
1979171,10.6,17.1,14.2,1.6,16.7,2.9,0.1025156674068591,1.450000000000001,27.237992049488362,-8786.054995749535,-5.804398148148127e-06,-0.0002092698895879598,0.027736422853649172,0.8304400310467365,9.485317222601209
1979172,14.7,22.1,13.4,13.7,17.5,1.9,0.107426597582038,4.3500000000000005,23.332005916481044,-8557.176108878279,3.366550925925925e-05,0.00012878147051566775,0.2614157853956439,0.5777531506791126,7.313110955966923
1979173,10.6,18.5,14.5,2.4,15.7,4.4,0.09637700468788553,2.0,24.444990643617135,-8379.565986775833,-2.7280671296296298e-05,-0.0002897583086602514,0.0941497464643319,0.77521920508902,8.106657143904988
1979174,11.4,21.5,15.4,2.6,18.5,1.9,0.11356526030101159,3.05,27.236469343142122,-9080.906422390346,1.2189236111111109e-05,0.0004507351468048355,0.027043012282308095,0.6821202531582724,8.08122634127409
1979175,10.6,24.7,15.6,17.4,18.1,2.4,0.11110979521342217,4.55,23.892346191654905,-8707.523735676317,1.741319444444444e-05,-6.439073525783332e-05,-0.2704301228230823,0.5692452313545647,6.490591686350504
1979176,27.5,27.5,11.0,0.0,16.4,2.4,0.10067406859116702,8.25,16.54155744442783,-7583.520197899498,4.295254629629629e-05,-0.0002736606248457938,-0.15695552226594453,0.3572396723342275,4.912835501939139
1979177,29.6,28.8,10.9,0.0,18.0,2.9,0.1104959289415248,8.95,17.496997703881796,-7946.356873384963,8.126157407407397e-06,0.00025756294103133513,0.03155018099602601,0.3289687071747078,5.051050370025763
1979178,27.7,29.9,13.0,0.0,19.9,2.9,0.12215938810757461,8.45,20.282920071035903,-8589.618812723389,-5.804398148148147e-06,0.0003058559924747094,-0.018977552478812724,0.3545525440272179,5.311893765732577
1979179,29.1,30.8,12.9,0.0,19.2,2.4,0.11786232420429311,8.95,18.819315688475232,-8299.563793311316,5.804398148148147e-06,-0.00011268378670120832,-0.051510499585349014,0.33451379773606815,4.841575488066884
1979180,23.6,30.0,14.1,0.0,19.7,2.4,0.12093165556377991,7.95,20.751249781086088,-8615.670021301908,-1.1608796296296284e-05,8.048841907229202e-05,-0.14422939883897645,0.37869549106339245,5.222957459003328
1979181,27.4,27.6,14.7,6.5,18.5,2.4,0.11356526030101159,6.450000000000001,21.43750375315422,-8511.375751205114,-1.741319444444443e-05,-0.0001931722057735011,0.09014337427436019,0.45251315883216453,5.5967240419646584
1979182,21.8,25.4,12.8,0.0,17.9,2.9,0.10988206266962743,6.299999999999999,20.87309282690122,-8355.889904982374,-1.7413194444444689e-06,-9.658610288675073e-05,0.018028674854872268,0.4553800106774263,6.14115316714282
1979183,21.7,25.1,12.4,0.0,18.8,2.9,0.11540685911670368,6.3500000000000005,21.982868503006674,-8618.094020608265,5.804398148148333e-07,0.0001448791543301261,0.004006372189971687,0.45158469596581696,6.607024983407942
1979184,13.3,23.3,15.9,31.5,21.4,3.7,0.13136738218603503,3.7,30.698736621898515,-9855.831987843118,-3.0763310185185185e-05,0.0004185397791759188,-0.0735015205621707,0.6312478006493157,8.546783206897652
1979185,11.1,21.6,16.4,9.6,19.2,2.4,0.11786232420429311,2.6000000000000014,29.332719539391803,-9372.146409657726,-1.276967592592591e-05,-0.0003541490439180851,0.03605734970974408,0.7227222251739516,8.37838694848571
1979186,19.2,21.5,12.3,0.0,14.4,4.4,0.08839674315321984,4.6,18.46945132260539,-7548.491533821474,2.321759259259257e-05,-0.0007726888230940044,-0.030047791424786724,0.557690181182825,6.11125534657516
1979187,23.4,23.0,8.6,0.0,13.4,3.7,0.08225808043424625,7.2,14.237956477293123,-6818.823256100277,3.018287037037037e-05,-0.00016097683814458405,-0.18749821849066958,0.39764087313221536,5.146906427746114
1979188,18.5,23.9,8.4,0.0,13.9,2.4,0.08532741179373303,7.749999999999999,14.266844799922557,-6892.090689656016,6.38483796296295e-06,8.048841907229166e-05,0.07932616936143731,0.3715407360546843,5.071580400282943
1979189,21.9,25.1,12.0,0.2,14.9,4.4,0.09146607451270664,6.550000000000001,16.72922265636878,-7396.429427676269,-1.3930555555555536e-05,0.00016097683814458443,-0.08653763930338562,0.43985274830002885,5.0977591147249095
1979190,16.3,20.9,13.3,8.2,14.2,2.4,0.08716901060942511,3.799999999999999,19.246859441352427,-7611.075500298775,-3.1924189814814834e-05,-0.00011268378670120906,0.2833077477194179,0.6177899106148447,6.247026430725907
1979191,28.5,24.7,8.5,0.0,14.6,2.9,0.08962447569701455,8.1,14.697891242926193,-7056.442352365237,4.991782407407407e-05,6.439073525783369e-05,0.7752330187594982,0.3565379057958649,5.100021004803842
1979192,28.1,22.3,12.5,0.0,12.8,3.7,0.07857488280286208,4.9,15.902794126211186,-6981.26338231065,-3.714814814814814e-05,-0.0002897583086602514,0.1282039100790902,0.5381172452734163,5.117089618946547
1979193,26.7,28.6,6.9,0.0,15.6,2.9,0.09576313841598816,10.850000000000001,13.113398287957946,-6923.337638532884,6.907233796296297e-05,0.0004507351468048358,0.15324373626641247,0.2540173335831949,4.349806226237312
1979194,25.2,32.1,13.0,0.0,19.7,2.4,0.12093165556377991,9.55,18.60062676086225,-8344.39708090278,-1.509143518518519e-05,0.0006600050363927952,-0.022865636401301154,0.3126956280311323,4.6272977288813095
1979195,17.5,28.2,16.0,0.0,18.5,2.4,0.11356526030101159,6.1,21.96629599602295,-8569.90734119452,-4.0050347222222225e-05,-0.0001931722057735011,0.2073297608310286,0.4749687601574517,5.4052040733884805
1979196,25.5,26.3,16.1,0.0,17.6,3.7,0.10804046385393537,5.1,22.273399629971518,-8463.715292213867,-1.1608796296296294e-05,-0.00014487915433012536,0.0801274437994316,0.5344067260301413,5.716897852309477
1979197,25.9,25.8,12.1,0.0,16.4,2.9,0.10067406859116702,6.8500000000000005,18.218591628085182,-7810.954521917653,2.0315393518518526e-05,-0.00019317220577350178,-0.1051672699867533,0.4247031005599641,5.436134104617948
1979198,21.2,26.5,11.1,0.0,15.0,2.9,0.09207994078460399,7.7,15.563896465787954,-7244.18847809699,9.867476851851847e-06,-0.00022536757340241775,-0.04378392464754643,0.3814007408192639,4.722376986456286
1979199,27.5,25.0,11.5,0.0,15.1,2.9,0.09269380705650135,6.75,16.742608652008972,-7426.874820080966,-1.1028356481481482e-05,1.609768381445833e-05,-0.685089644485142,0.4281125957967387,5.203434437579912
1979200,28.8,29.4,9.0,0.0,15.8,2.4,0.09699087095978287,10.2,13.89631281955851,-7087.75090190408,4.0050347222222204e-05,0.00011268378670120906,0.35542244713890575,0.27976688068164585,4.2140531346792995
1979201,26.8,31.5,12.0,0.0,18.9,2.9,0.11602072538860102,9.75,17.506616294730474,-8077.364986807731,-5.223958333333325e-06,0.0004990281982482108,-0.010468262818957956,0.302971653947817,4.566956366278018
1979202,27.1,33.5,15.0,0.0,18.9,3.7,0.11602072538860102,9.25,18.11222108768414,-8161.187762396525,-5.804398148148147e-06,0.0,,0.3290166017410644,4.080738214351201
1979203,25.5,31.0,14.6,0.0,19.0,2.4,0.11663459166049839,8.2,19.57732575621652,-8366.86278673538,-1.218923611111112e-05,1.6097683814458696e-05,-0.7572043439046139,0.3693626549557678,4.7327878365670495
1979204,19.9,23.5,15.8,0.0,14.7,3.7,0.09023834196891191,3.8499999999999996,19.921039736756814,-7763.634854506425,-5.049826388888888e-05,-0.0006922004040217123,0.07295324243599387,0.6196914242249272,5.537732278021555
1979205,14.5,23.6,12.5,0.4,16.5,2.9,0.1012879348630644,5.550000000000001,20.0807681752934,-8053.160131643612,1.9734953703703715e-05,0.0002897583086602518,0.06810832722951664,0.4973481539953615,6.248084403039215
1979206,25.6,23.5,10.6,0.0,13.4,3.7,0.08225808043424625,6.45,14.998004580285505,-6936.009333273187,1.044791666666666e-05,-0.0004990281982482108,-0.02093652563791593,0.44126685431812435,4.996160116106676
1979207,27.8,27.7,8.0,0.0,13.7,2.4,0.08409967924993832,9.85,12.164863335306189,-6499.743523680757,3.9469907407407397e-05,4.8293051443375e-05,0.8172999267542042,0.28859751922437427,3.977900716788238
1979208,24.3,28.0,9.4,0.0,14.5,2.9,0.08901060942511718,9.3,13.437774769261484,-6835.350003675415,-6.38483796296295e-06,0.00012878147051566702,-0.04957885585089818,0.3117520827044402,4.161155600559692
1979209,19.1,25.6,11.0,0.0,16.3,1.9,0.10006020231926968,7.300000000000001,17.540237478160513,-7707.403105185997,-2.321759259259259e-05,0.0002897583086602522,-0.08012744379943118,0.3996171806520166,5.462107257884261
1979210,28.0,25.8,8.6,8.1,13.2,1.9,0.0810303478904515,8.600000000000001,12.720494869049462,-6536.407454523702,1.509143518518519e-05,-0.0004990281982482116,-0.030241648143656333,0.33619264263264376,4.276536785620724
1979211,27.0,30.9,7.8,0.0,15.7,2.4,0.09637700468788553,11.549999999999999,12.599517442128016,-6840.929977312383,3.4245949074074045e-05,0.0004024420953614613,0.08509534531499587,0.2366069858291685,3.8345106378299483
1979212,27.0,32.5,15.9,0.0,20.7,2.4,0.12707031828275353,8.3,21.436347940098234,-8850.179175608766,-3.772858796296294e-05,0.0008048841907229214,-0.04687455462266729,0.3687565434278382,4.791443958772335
1979213,23.6,35.1,15.5,0.0,22.3,1.9,0.1368921786331113,9.8,21.083768298712908,-9056.798724288481,1.741319444444444e-05,0.00025756294103133475,0.06760753070577019,0.31076426947457725,4.5084424967677625
1979214,24.7,35.6,15.3,0.0,20.9,1.9,0.12829805082654824,10.15,19.106573508276494,-8590.277894645318,4.0630787037036985e-06,-0.00022536757340241813,-0.018028674854872015,0.29842820009283744,4.06840999418082
1979215,26.2,35.0,16.0,0.0,21.2,2.9,0.13013964964224028,9.5,20.29770817439146,-8789.414141076186,-7.545717592592595e-06,4.8293051443374266e-05,-0.15624851540889442,0.3226566414370032,4.277461328251872
1979216,99.9,34.6,15.6,0.0,18.9,2.9,0.11602072538860102,9.5,17.80657527981476,-8119.2723462223685,0.0,-0.00037024672773254346,-0.0,0.32156925184426466,3.8368080485617675
1979217,26.3,25.8,17.3,0.0,15.4,3.7,0.09453540587219345,4.25,20.383345907158343,-7921.541993393017,-6.0946180555555555e-05,-0.0005634189335060442,0.10817204912923242,0.5940882010983627,5.078321032084647
1979218,22.2,26.4,10.5,0.0,16.0,2.9,0.0982186035035776,7.949999999999999,16.429312261164466,-7510.879572883293,4.2952546296296284e-05,9.658610288675036e-05,0.44470731308684464,0.3686451628998135,5.100605914858689
1979219,24.1,28.0,11.5,0.0,14.7,2.9,0.09023834196891191,8.25,14.656807056899893,-7063.706958942122,3.4826388888888966e-06,-0.0002092698895879598,-0.0166418537121896,0.35863931502952007,4.227627812214295
1979220,24.7,28.6,11.4,0.0,14.7,3.7,0.09023834196891191,8.600000000000001,14.309384407109558,-7008.147194466399,4.06307870370372e-06,0.0,,0.3440381030852995,4.08137716710221
1979221,22.6,28.5,12.5,0.0,14.2,2.9,0.08716901060942511,8.0,14.355074834049635,-6947.271605305442,-6.965277777777793e-06,-8.048841907229202e-05,0.08653763930338615,0.3720752213826675,3.953965167240179
1979222,12.1,25.3,15.0,0.8,18.0,1.2,0.1104959289415248,5.15,22.762441801532415,-8577.187907664118,-3.3085069444444436e-05,0.0006117119849494202,-0.05408602456461613,0.5284549759659284,6.221145229449817
1979223,10.2,22.5,14.1,0.0,16.0,2.9,0.0982186035035776,4.2,21.339288173684206,-8117.713330021391,-1.1028356481481482e-05,-0.0003219536762891685,0.0342544822242569,0.5901035210087798,6.459290397263496
1979224,9.2,16.1,13.6,6.9,15.9,2.4,0.09760473723168024,1.2500000000000009,26.167443387596194,-8564.934808887594,-3.4245949074074066e-05,-1.609768381445833e-05,2.127383632874914,0.8511522428702127,9.572500430718236
1979225,9.1,18.0,13.0,9.8,12.7,2.9,0.07796101653096471,2.5,18.696098243922943,-7320.728763195328,1.4510995370370359e-05,-0.0005151258820626699,-0.02816980446073754,0.7256154588997067,6.62995085591236
1979226,9.1,16.1,13.2,0.2,14.5,2.9,0.08901060942511718,1.450000000000001,23.299155318007962,-8081.7460377189045,-1.2189236111111099e-05,0.0002897583086602514,-0.04206690799470144,0.8292431479706494,8.646453934952918
1979227,15.0,24.8,14.1,0.2,18.1,2.4,0.11110979521342217,5.3500000000000005,22.585595937545655,-8574.263078860164,4.527430555555554e-05,0.0005795166173205039,0.07812425770444545,0.513697636867126,6.448785558789116
1979228,15.2,25.1,12.4,0.0,18.5,1.2,0.11356526030101159,6.3500000000000005,21.587136658207434,-8528.096972603555,1.1608796296296294e-05,6.439073525783332e-05,0.18028674854872154,0.45158469596581696,6.488086447931505
1979229,8.9,22.2,14.3,1.6,18.0,2.4,0.1104959289415248,3.9499999999999993,24.77247391107367,-8776.901507349618,-2.7861111111111122e-05,-8.048841907229202e-05,0.34615055721354393,0.6088180325027363,7.503854198017939
1979230,8.9,17.5,14.4,0.2,17.2,2.4,0.10558499876634592,1.5499999999999998,27.947356772228762,-8926.926122244315,-2.7861111111111102e-05,-0.00012878147051566737,0.21634409825846454,0.8202425843500383,9.557436061120594
1979231,8.8,19.8,15.1,1.1,18.7,2.4,0.1147929928448063,2.3500000000000005,28.984202530732627,-9260.253269641566,9.287037037037045e-06,0.0002414652572168761,0.03846117302372712,0.7430452603478165,9.08731466519584
1979232,15.5,26.8,12.5,2.1,18.1,1.9,0.11110979521342217,7.15,19.924882152467205,-8274.830478257167,5.572222222222221e-05,-9.658610288675e-05,-0.5769175953559088,0.41099611579262746,5.720500447485223
1979233,17.1,26.0,11.4,0.1,17.7,1.9,0.10865433012583271,7.3,19.230404957848343,-8130.143859010524,1.741319444444438e-06,-6.439073525783405e-05,-0.027043012282307828,0.4007371382319353,5.847992087505831
1979234,8.7,20.1,15.4,63.3,19.1,1.9,0.11724845793239577,2.3500000000000005,29.686532588839036,-9383.701243514926,-5.746354166666665e-05,0.00022536757340241848,-0.25497697294747546,0.7435520152741126,9.136014567808111
1979235,16.3,26.6,12.6,8.2,18.6,1.9,0.11417912657290896,7.000000000000001,20.76066462590846,-8449.309397798139,5.3980902777777774e-05,-8.048841907229239e-05,-0.670666704601238,0.4186073161175604,5.969450118163121
1979236,18.9,27.7,12.8,0.0,19.3,1.2,0.11847619047619048,7.449999999999999,20.983866468732028,-8581.973920014221,5.223958333333314e-06,0.00011268378670120906,0.04635944962681364,0.3975939730303764,5.833030520158611
1979237,8.7,23.0,12.4,0.0,19.4,1.9,0.11909005674808784,5.3,24.512847614778863,-8975.491226742552,-2.4958912037037026e-05,1.609768381445833e-05,-1.5504660375190047,0.5123406561145913,7.772699461708896
1979238,23.0,25.8,12.6,0.1,15.8,1.9,0.09699087095978287,6.6000000000000005,17.78636139928599,-7667.585993388213,1.509143518518519e-05,-0.0005795166173205036,-0.02604141923481518,0.4388929123840316,5.216767087129605
1979239,18.1,24.1,9.6,0.0,15.1,1.2,0.09269380705650135,7.250000000000001,16.17279851764436,-7346.990237315923,7.545717592592595e-06,-0.00011268378670120906,-0.0669636494609533,0.3980653079512494,5.489688601903391
1979240,22.1,24.8,6.8,0.0,13.2,1.2,0.0810303478904515,9.0,12.377394843883813,-6474.170329519917,2.0315393518518506e-05,-0.0003058559924747101,-0.06642143367584434,0.315606827049097,4.537551701983187
1979241,8.2,17.1,10.6,0.0,15.3,1.2,0.09392153960029609,3.250000000000001,21.725089881064296,-8050.7453103005655,-6.675057870370369e-05,0.00033805136010362755,-0.1974569150771697,0.6555062958898913,8.599781149201467
1979242,22.4,21.5,8.1,4.7,11.9,1.9,0.07305008635578583,6.7,12.959778112260473,-6403.257362717986,4.0050347222222204e-05,-0.000547321249691587,-0.07317520970506881,0.42116250422952906,4.960091827918346
1979243,15.1,20.9,7.4,0.0,13.3,1.2,0.08164421416234888,6.749999999999999,14.56936851495093,-6856.85501191177,5.804398148148024e-07,0.00022536757340241813,0.0025755249792673786,0.4166107859944206,5.805327122893718
1979244,22.7,24.8,6.6,0.0,12.8,1.9,0.07857488280286208,9.100000000000001,11.888936932413039,-6330.281582500304,2.7280671296296318e-05,-8.048841907229202e-05,-0.3389390872715953,0.31129803265165995,4.387984426862872
1979245,22.2,26.2,8.1,0.0,14.1,1.2,0.08655514433752776,9.05,13.255963685276123,-6750.495166214546,-5.80439814814823e-07,0.0002092698895879594,-0.0027736422853649714,0.3173707993862017,4.486582263349004
1979246,21.8,26.1,6.9,0.0,13.5,1.9,0.0828719467061436,9.600000000000001,12.176195796145215,-6475.900769776905,6.38483796296297e-06,-9.658610288675036e-05,-0.06610514113453106,0.29413355864280183,4.301939269346239
1979247,19.1,27.0,5.9,0.0,14.4,1.9,0.08839674315321984,10.55,12.252265842412648,-6606.961899732655,1.1028356481481471e-05,0.0001448791543301257,0.07612107160945976,0.260352553966178,4.374375280287001
1979248,13.3,21.1,12.4,1.6,13.5,2.9,0.0828719467061436,4.3500000000000005,17.51708192128368,-7297.246334947166,-7.197453703703703e-05,-0.0001448791543301257,0.4967901515564746,0.5753171247047153,5.8371498210456
1979249,12.8,21.8,12.0,6.4,15.6,1.2,0.09576313841598816,4.9,19.74994564469138,-7879.62858246124,6.38483796296296e-06,0.0003380513601036268,0.01888718318129453,0.53683652050689,6.55186489920433
1979250,19.7,25.4,10.4,0.0,15.5,1.9,0.0951492721440908,7.499999999999999,16.361322661221347,-7430.44483512481,3.018287037037035e-05,-1.609768381445833e-05,-1.874982184906703,0.3885599286868009,5.226905092250848
1979251,14.3,25.1,9.6,0.0,15.7,2.4,0.09637700468788553,7.750000000000001,16.31139777344027,-7451.602065002907,2.9021990740740944e-06,3.219536762891703e-05,0.0901433742743604,0.37493593100359124,5.39618091715994
1979252,17.6,26.3,9.5,0.0,15.7,2.4,0.09637700468788553,8.4,15.59889355989037,-7347.023742879128,7.545717592592585e-06,0.0,,0.34681396559077027,5.022706944313564
1979253,16.5,25.8,10.0,0.0,15.1,1.2,0.09269380705650135,7.9,15.46384422388809,-7243.191692707408,-5.804398148148147e-06,-9.658610288675108e-05,0.06009558284957316,0.3694225636062528,4.957549899365548
1979254,17.6,26.0,10.5,0.0,16.4,2.9,0.10067406859116702,7.75,17.120069855428177,-7664.71514954201,-1.7413194444444483e-06,0.0002092698895879594,-0.008320926856094816,0.37747170206455427,5.3686892797162376
1979255,19.4,26.5,8.9,0.1,13.7,2.4,0.08409967924993832,8.8,13.06658107363743,-6664.1356410178705,1.218923611111112e-05,-0.0004346374629903772,-0.028044605329801006,0.32916133950165144,4.272051008812279
1979256,19.7,26.5,8.6,0.0,14.4,3.7,0.08839674315321984,8.95,13.65826685853497,-6859.70797843844,1.7413194444444278e-06,0.00011268378670120906,0.015453149875604455,0.3225512732712635,4.510978139391959
1979257,15.5,28.3,8.8,0.0,15.5,1.2,0.0951492721440908,9.75,14.026110301741838,-7069.547693892702,9.287037037037045e-06,0.00017707452195904274,0.05244705412326417,0.294199123518726,4.399076051266458
1979258,14.1,26.9,10.5,0.3,13.2,5.0,0.0810303478904515,8.2,13.074133545507687,-6598.6628608659075,-1.7993634259259265e-05,-0.00037024672773254417,0.04859903656530723,0.3579368962933234,4.0086154610986195
1979259,15.9,17.1,6.2,3.7,8.4,4.4,0.05156476683937824,5.450000000000001,9.75505011140737,-5317.410911473333,-3.1924189814814794e-05,-0.0007726888230940042,0.04131571320908176,0.486399914304441,4.504825630093958
1979260,19.6,18.9,-0.3,0.0,7.7,2.9,0.04726770293609672,9.6,6.68540419989387,-4431.971064080181,4.817650462962961e-05,-0.00011268378670120888,-0.42753714655839453,0.2740288948325207,3.659838900862819
